code,fiscal_year,eps,bps,dps,eps_tag,bps_tag,source
6918,2025,184.71,3255.35,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6919,2025,55.23,2093.88,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6920,2025,938.61,2327.06,329.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6923,2025,205.73,3255.93,72.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6925,2025,70.27,2263.23,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6926,2025,-76.24,315.8,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6927,2025,40.13,887.54,41.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6928,2025,68.51,3435.39,71.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6929,2025,324.59,2245.75,165.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6932,2025,324.85,2981.3,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6941,2025,259.47,2037.62,89.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6942,2025,-91.21,609.76,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6943,2025,-491.14,15437.03,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6946,2025,124.37,906.97,6.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6947,2025,236.99,1843.79,100.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6951,2025,365.55,2672.19,106.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6952,2025,35.22,959.79,45.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6954,2025,157.31,1847.86,94.39,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6955,2025,15.55,472.48,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6958,2025,53.19,1110.31,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6960,2025,645.41,6301.01,195.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6961,2025,446.47,6255.78,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6962,2025,8.87,1166.11,28.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6963,2025,-129.78,2303.25,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6964,2025,64.19,1759.68,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6965,2025,47.32,1076.18,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6966,2026,17.25,619.71,18.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6969,2025,140.3,860.36,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6971,2025,31.36,1729.17,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6976,2025,18.67,2552.94,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6977,2025,-304.33,946.07,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6981,2025,118.54,409.33,57.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6982,2025,-40.53,1008.14,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6986,2025,-6.63,1819.33,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6988,2025,135.5,773.0,168.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6989,2025,270.78,2863.49,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6993,2025,-6.58,2.34,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6994,2025,47.3,925.9,14.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6995,2025,328.34,3716.86,95.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6996,2025,86.04,1644.33,35.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6997,2025,1.75,1902.11,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6998,2025,139.58,2588.46,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
6999,2025,7.02,2104.37,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7003,2025,385.39,1682.97,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7004,2025,131.33,1125.91,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7011,2025,35.67,351.18,23.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7012,2025,287.33,1619.91,150.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7013,2025,595.0,2175.82,120.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7014,2025,378.35,1505.29,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7018,2025,600.56,6406.35,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7021,2025,122.91,5717.08,35.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7022,2025,35.59,304.11,7.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7030,2025,61.73,563.45,38.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7031,2025,-169.34,681.02,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7033,2025,111.86,376.43,32.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7034,2025,18.85,621.96,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7035,2025,-28.95,78.79,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7036,2025,-116.36,200.77,17.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7037,2025,24.08,394.89,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7038,2025,-94.08,143.68,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7039,2025,149.24,1306.79,85.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7040,2025,136.44,1078.34,33.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7041,2025,27.73,525.57,9.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7042,2025,65.04,370.06,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7043,2025,95.12,555.06,7.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7044,2025,27.88,79.77,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7046,2025,65.56,1058.7,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7047,2025,63.98,576.46,2.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7048,2025,3.84,72.11,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7049,2026,34.96,327.91,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7050,2025,196.87,1998.04,99.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7057,2025,65.18,690.15,29.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7058,2025,-26.71,3131.84,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7059,2025,95.45,433.33,60.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7060,2025,4.82,267.71,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7061,2025,33.07,436.39,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7062,2025,-103.65,635.92,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7063,2025,-69.81,10.81,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7064,2026,35.51,520.37,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7065,2025,43.89,1194.3,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7066,2025,47.08,305.66,16.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7067,2025,49.49,762.5,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7068,2025,39.69,128.36,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7069,2025,95.93,145.44,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7071,2025,37.52,370.46,4.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7072,2025,47.32,488.52,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7073,2026,140.6,1145.15,55.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7074,2025,-24.74,9.79,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7075,2025,53.59,217.08,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7077,2026,-150.79,768.5,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7078,2025,-106.99,169.44,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7079,2025,379.61,1786.4,80.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7080,2025,107.28,331.5,21.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7081,2025,175.15,1130.71,36.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7082,2025,47.71,173.29,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7083,2025,0.49,569.39,12.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7084,2025,46.99,1994.75,95.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7085,2025,46.75,218.99,17.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7087,2025,111.55,1271.67,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7088,2025,55.08,245.66,53.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7089,2025,99.6,651.82,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7090,2025,-202.46,214.35,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7091,2025,82.15,454.05,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7093,2025,-1.01,255.17,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7094,2025,70.96,487.57,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7095,2025,195.85,806.15,36.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7096,2025,37.67,258.35,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7097,2025,140.29,1325.85,24.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7102,2025,444.62,4480.23,35.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7110,2025,97.17,721.5,48.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7111,2025,0.1,30.42,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7112,2025,5.7,658.42,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7114,2025,31.62,505.21,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7115,2025,106.21,690.36,37.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7119,2025,4.11,501.93,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7120,2025,295.75,1116.62,97.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7122,2025,81.48,4885.16,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7126,2025,150.94,862.67,33.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7127,2025,-24.16,121.2,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7128,2025,79.84,3023.08,101.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7129,2025,113.95,1357.53,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7130,2025,308.19,3215.78,70.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7131,2025,384.39,1756.7,89.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7133,2025,101.12,332.65,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7134,2025,99.44,582.37,32.5,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7135,2025,-6.91,98.99,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7138,2025,-294.32,511.28,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7140,2025,68.86,671.86,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7148,2025,216.18,681.46,130.4,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7150,2025,60.38,963.9,10.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7157,2025,-38.01,224.98,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7161,2025,58.15,166.67,5.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7162,2025,-11.87,406.62,7.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7164,2025,236.54,1767.98,212.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7167,2025,58.38,981.17,16.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7172,2025,174.13,1213.86,87.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7173,2025,1027.69,10458.15,160.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7175,2025,148.67,2363.43,55.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7177,2025,88.55,447.89,57.58,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7180,2025,70.19,1626.6,21.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7181,2025,322.57,8467.97,104.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7182,2025,114.6,2511.18,58.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7183,2025,5.16,135.72,3.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7184,2025,208.95,2392.5,34.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7185,2025,365.95,3223.75,39.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7186,2025,71.63,1128.09,29.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7187,2025,117.14,329.94,45.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7189,2025,221.37,3931.29,75.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7191,2025,60.79,310.88,25.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7192,2025,66.84,596.95,22.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7196,2026,12.58,726.26,15.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7198,2025,-5.75,581.12,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7199,2025,100.93,227.31,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7201,2025,-187.08,1419.78,,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7202,2025,183.02,2026.43,92.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7203,2025,290.15,1648.01,90.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7208,2025,105.72,2243.99,30.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7211,2025,28.7,698.28,15.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7212,2025,-372.97,2774.28,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7213,2025,152.29,656.86,20.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7214,2025,111.66,4354.07,40.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7215,2025,35.06,2000.86,0.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7217,2025,24.66,620.94,34.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7218,2025,185.32,2483.27,32.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7219,2025,255.45,7527.68,65.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7220,2025,118.8,1751.52,50.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
7222,2025,22.39,1303.49,13.0,BasicEarningsLossPerShareSummaryOfBusinessResults,NetAssetsPerShareSummaryOfBusinessResults,ok
