code,ticker,company_name,sector_33,total_assets,doc_id,gross_profit,revenue,cost_of_sales,gp_method,gp_tag,revenue_tag,cost_tag,gross_profitability,gross_profitability_available,gross_profitability_review_flag
6279,6279.T,ZUIKO CORPORATION,Machinery,52440335000.0,S100Y3PF,3204946000.0,21170251000.0,17965304000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.06111604740892673,True,False
4394,4394.T,"eXmotion Co.,Ltd.",Information & Communication,1857799000.0,S100XN3A,577976000.0,1386816000.0,808840000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3111079293292762,True,False
3733,3733.T,"Software Service,Inc.",Information & Communication,52188000000.0,S100XHCP,11329000000.0,42298000000.0,30969000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2170805549168391,True,False
3076,3076.T,Ai Holdings Corporation,Wholesale Trade,140906000000.0,S100WRM2,30343000000.0,66197000000.0,35853000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21534214298894297,True,False
3236,3236.T,"PROPERST CO.,LTD.",Real Estate,30182000000.0,S100WLW2,5085000000.0,27839000000.0,22753000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.16847790073553773,True,False
2224,2224.T,"COMO CO.,LTD.",Foods,4726075000.0,S100W446,1852210000.0,7111216000.0,5259005000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.39191295102172524,True,False
8920,8920.T,"TOSHO CO.,LTD.",Services,72177844000.0,S100W0M0,7798796000.0,35619427000.0,27820631000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10804972229428189,True,False
2669,2669.T,"Kanemi Co.,Ltd.",Retail Trade,38355490000.0,S100Y5SJ,15089809000.0,92171286000.0,71563723000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3934197946630326,True,False
9220,9220.T,"FB CARE SERVICE CO.,LTD.",Services,8858939000.0,S100W9FS,1696667000.0,10967723000.0,9271056000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1915203389480388,True,False
8154,8154.T,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade,326534000000.0,S100W7GR,71665000000.0,547779000000.0,476113000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21947178548022564,True,False
7239,7239.T,"TACHI-S CO.,LTD.",Transportation Equipment,240522000000.0,S100W02F,29763000000.0,285394000000.0,255630000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12374335819592387,True,False
7079,7079.T,"WDB coco CO.,LTD.",Services,5585615000.0,S100W96N,2076973000.0,5326810000.0,3249836000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3718432079547194,True,False
3648,3648.T,AGS Corporation,Information & Communication,21576641000.0,S100W007,6164112000.0,24862456000.0,18698344000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.28568450483094193,True,False
8008,8008.T,YONDOSHI HOLDINGS INC.,Retail Trade,68836000000.0,S100Y6MY,23249000000.0,69962000000.0,46713000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.33774478470567726,True,False
2379,2379.T,dip Corporation,Services,49954586000.0,S100Y510,48533602000.0,54852760000.0,6319158000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.971554483506279,True,False
4642,4642.T,"ORIGINAL ENGINEERING CONSULTANTS CO.,LTD.",Services,11961852000.0,S100XU33,2851893000.0,8515210000.0,,direct_gross_profit,GrossProfit,NetSales,,0.23841567342582068,True,False
9271,9271.T,"Wagokoro co.,ltd.",Retail Trade,1865862000.0,S100XUPT,1957196000.0,2783840000.0,826643000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.048950029530587,True,False
6078,6078.T,"Value HR Co.,Ltd.",Services,18219494000.0,S100XT60,2914053000.0,10068322000.0,7154268000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15994148904464636,True,False
4826,4826.T,"Computer Institute of Japan, Ltd.",Information & Communication,18676844000.0,S100WOO0,5621399000.0,26899791000.0,21278391000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3009822751638339,True,False
4996,4996.T,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,248633000000.0,S100XH23,34366000000.0,170462000000.0,136096000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13821978578869257,True,False
3454,3454.T,"First Brothers Co.,Ltd.",Real Estate,89832918000.0,S100XMR5,7833225000.0,19063701000.0,11230475000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08719771298089192,True,False
1381,1381.T,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",25075000000.0,S100WPSG,6663000000.0,26426000000.0,19762000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.26572283150548354,True,False
2668,2668.T,Tabio Corporation,Wholesale Trade,8902789000.0,S100Y4Z8,9761129000.0,16812398000.0,7051268000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.0964124837733433,True,False
5981,5981.T,"TOKYO ROPE MFG.CO.,LTD",Metal Products,87369000000.0,S100W5M9,13852000000.0,62867000000.0,49015000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.15854593734619832,True,False
9046,9046.T,"Kobe Electric Railway Co.,Ltd.",Land Transportation,90680000000.0,S100VX2K,,22131000000.0,,unavailable,,OperatingRevenue1,,,False,False
6495,6495.T,"MIYAIRI VALVE MFG.CO.,LTD.",Machinery,8897914000.0,S100W3CI,1044919000.0,6785681000.0,5740762000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11743415366792712,True,False
4820,4820.T,"EM SYSTEMS CO.,LTD.",Information & Communication,27506000000.0,S100XUIK,11879000000.0,23658000000.0,11779000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4318694103104777,True,False
9107,9107.T,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,2210049000000.0,S100VYMJ,182253000000.0,1047944000000.0,,direct_gross_profit,GrossProfit,NetSales,,0.0824655923918429,True,False
9242,9242.T,"Media Research Institute,Inc.",Services,1786534000.0,S100WW8R,1086350000.0,1536683000.0,450332000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6080768683943323,True,False
8830,8830.T,"Sumitomo Realty & Development Co.,Ltd.",Real Estate,6722422000000.0,S100W6AG,351278000000.0,1014239000000.0,,direct_gross_profit,GrossProfit,OperatingRevenue1,,0.05225467844773803,True,False
9017,9017.T,"Niigata Kotsu Co.,Ltd.",Land Transportation,56418904000.0,S100W4JC,6449725000.0,19998620000.0,13548894000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11431850927128964,True,False
8996,8996.T,"HouseFreedom Co.,Ltd.",Real Estate,17006576000.0,S100XS94,5037670000.0,16928018000.0,11890348000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.296218944953999,True,False
4919,4919.T,"Milbon Co.,Ltd.",Chemicals,57801771000.0,S100XTTF,33176390000.0,52863291000.0,19686901000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5739683996879611,True,False
7849,7849.T,Starts Publishing Corporation,Information & Communication,12902098000.0,S100XSPB,4181313000.0,8143367000.0,,direct_gross_profit,GrossProfit,NetSales,,0.3240800837197175,True,False
6776,6776.T,"Tensho Electric Industries Co.,Ltd.",Chemicals,22118000000.0,S100W3DX,4275000000.0,27885000000.0,23610000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19328149018898635,True,False
3965,3965.T,"Capital Asset Planning,Inc.",Information & Communication,6630567000.0,S100XB9Q,2122077000.0,9689408000.0,7567330000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3200445753734183,True,False
2798,2798.T,Y's table corporation,Retail Trade,5082510000.0,S100Y6U1,2832905000.0,13046266000.0,10213361000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5573830646668674,True,False
7075,7075.T,"QLS Holdings Co.,Ltd",Services,5056808000.0,S100W8MK,1737825000.0,10548294000.0,8810469000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3436604672354576,True,False
9735,9735.T,"SECOM CO.,LTD.",Services,2145576000000.0,S100W3TS,371153000000.0,1199942000000.0,828789000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17298524964857923,True,False
1721,1721.T,COMSYS Holdings Corporation,Construction,759273000000.0,S100W2MR,84241000000.0,614631000000.0,530389000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11094955305930805,True,False
6083,6083.T,"ERI HOLDINGS CO.,LTD.",Services,13435059000.0,S100WLGA,6410478000.0,19765494000.0,13355015000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.47714550416190954,True,False
7608,7608.T,"SK JAPAN CO.,LTD.",Wholesale Trade,8536221000.0,S100Y6QH,4527272000.0,16232632000.0,11705359000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.530360214432124,True,False
3140,3140.T,"BRUNO,Inc.",Wholesale Trade,10507000000.0,S100WS12,6172000000.0,14502000000.0,8330000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5874179118682783,True,False
2613,2613.T,"J-OIL MILLS, INC.",Foods,170164000000.0,S100W2BH,38034000000.0,230783000000.0,192748000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22351378669988953,True,False
2993,2993.T,Choei Inc.,Real Estate,66685852000.0,S100VZPZ,3354805000.0,10784194000.0,6663203000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.05030759747959732,True,False
6965,6965.T,HAMAMATSU PHOTONICS K.K.,Electric Appliances,455008000000.0,S100XAWU,101381000000.0,212051000000.0,110669000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22281146705112878,True,False
7987,7987.T,"NAKABAYASHI CO.,LTD.",Other Products,56584000000.0,S100W4JX,15637000000.0,62767000000.0,47130000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2763502050049484,True,False
3405,3405.T,"KURARAY CO.,LTD.",Chemicals,1303511000000.0,S100XSSZ,246508000000.0,808447000000.0,561939000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18911079384830662,True,False
9684,9684.T,"SQUARE ENIX HOLDINGS CO.,LTD.",Information & Communication,416160000000.0,S100W67T,162665000000.0,324506000000.0,161840000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3908712995001922,True,False
6093,6093.T,"Escrow Agent Japan,Inc.",Services,4741590000.0,S100Y5Q4,2146282000.0,5078141000.0,2931858000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.45265027132248886,True,False
8060,8060.T,Canon Marketing Japan Inc.,Wholesale Trade,564426000000.0,S100XS8C,217695000000.0,679799000000.0,462103000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.38569272145507116,True,False
2112,2112.T,"Ensuiko Sugar Refining Co.,Ltd.",Foods,29405000000.0,S100W7GM,6188000000.0,32519000000.0,26331000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21044040129229724,True,False
6044,6044.T,SANKI SERVICE CORPORATION,Services,9948182000.0,S100WLAF,4693980000.0,20636072000.0,15942092000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4718429960368638,True,False
4816,4816.T,"TOEI ANIMATION CO.,LTD.",Information & Communication,190980000000.0,S100VZWE,48422000000.0,100836000000.0,52413000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2535448738087758,True,False
4076,4076.T,"CNS Co.,Ltd.",Information & Communication,5259857000.0,S100WLIX,1706507000.0,7004976000.0,5298469000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3244398089149572,True,False
3923,3923.T,"RAKUS Co.,Ltd.",Information & Communication,31654000000.0,S100W0FR,36310000000.0,48904000000.0,12594000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.1470904151134138,True,False
4809,4809.T,Paraca Inc.,Real Estate,49440000000.0,S100XB3E,5350000000.0,17630000000.0,12280000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10821197411003236,True,False
6086,6086.T,"Shin Maint Holdings Co.,Ltd.",Services,11088642000.0,S100Y57I,6859141000.0,29946500000.0,23087358000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6185735818687266,True,False
3646,3646.T,"Ekitan & Co.,Ltd.",Information & Communication,2460979000.0,S100W9PZ,1156143000.0,3499578000.0,2343435000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.46978986817847695,True,False
9223,9223.T,"ASNOVA Co.,Ltd.",Services,13181320000.0,S100W52G,1007744000.0,4266335000.0,3258591000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.0764524342023409,True,False
5237,5237.T,NOZAWA CORPORATION,Glass and Ceramics Products,30239852000.0,S100W6GR,6116924000.0,21954062000.0,15837138000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20228022280003222,True,False
7505,7505.T,"FUSO DENTSU CO.,LTD.",Wholesale Trade,39715525000.0,S100XAQS,10510489000.0,54684025000.0,44173535000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2646443424831977,True,False
9037,9037.T,"HAMAKYOREX CO.,LTD.",Land Transportation,159446000000.0,S100VZJX,18220000000.0,146668000000.0,,direct_gross_profit,OperatingGrossProfit,OperatingRevenue1,,0.11427066216775586,True,False
4559,4559.T,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,159171596000.0,S100W62E,63959685000.0,87311137000.0,23351451000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.40182850839794304,True,False
4968,4968.T,"ARAKAWA CHEMICAL INDUSTRIES,LTD.",Chemicals,122297000000.0,S100W1XX,16493000000.0,80236000000.0,63743000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13486021733975487,True,False
2204,2204.T,"NAKAMURAYA CO.,LTD.",Foods,43508953000.0,S100W55C,13698868000.0,37247627000.0,23548758000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.31485170419982295,True,False
6023,6023.T,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,96107000000.0,S100W526,20901000000.0,88781000000.0,67879000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2174763544799026,True,False
2428,2428.T,WELLNET CORPORATION,Services,29302442000.0,S100WQVK,2518754000.0,10918645000.0,8399891000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08595713626871099,True,False
4486,4486.T,Unite and Grow Inc.,Information & Communication,3475382000.0,S100XRU1,1641784000.0,3514731000.0,1872947000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4724038968953629,True,False
3184,3184.T,"International Conglomerate of Distribution for Automobile Holdings Co.,Ltd.",Retail Trade,19335294000.0,S100VXHU,6958370000.0,38181309000.0,31222938000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3598791929411572,True,False
2540,2540.T,"YOMEISHU SEIZO CO.,LTD.",Foods,53518979000.0,S100W48G,5743847000.0,10017259000.0,4273412000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.10732355338841572,True,False
5384,5384.T,FUJIMI INCORPORATED,Glass and Ceramics Products,90908000000.0,S100W0LO,27451000000.0,62503000000.0,35052000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3019646235754829,True,False
9416,9416.T,VISION INC.,Information & Communication,30172669000.0,S100XV85,21679203000.0,39012357000.0,17333154000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7185046506823775,True,False
6189,6189.T,Global Kids Company Corp.,Services,20066000000.0,S100XAXC,2685000000.0,26997000000.0,24311000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13380843217382637,True,False
2139,2139.T,"CHUCO CO.,LTD.",Services,5068995000.0,S100W0FE,5035525000.0,11332980000.0,6297454000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9933971132344774,True,False
1965,1965.T,TECHNO RYOWA LTD.,Construction,80163000000.0,S100W7PX,17425000000.0,84190000000.0,66764000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2173696094208051,True,False
2464,2464.T,"Aoba-BBT,Inc.",Services,7402395000.0,S100W5NW,3050777000.0,7700028000.0,4649250000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.41213377562261944,True,False
9621,9621.T,"CTI Engineering Co.,Ltd.",Services,99394000000.0,S100XUDU,29580000000.0,101038000000.0,71457000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.29760347707105056,True,False
4396,4396.T,System Support Holdings Inc.,Information & Communication,13628109000.0,S100WPID,7503985000.0,26938147000.0,19434162000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.550625549003167,True,False
6088,6088.T,SIGMAXYZ Holdings Inc.,Services,19740830000.0,S100W25S,11731755000.0,26293590000.0,14561835000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5942888419585195,True,False
3021,3021.T,"Pacific Net Co.,Ltd.",Services,12364861000.0,S100WLI3,3226921000.0,8099541000.0,4872619000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.26097511326653816,True,False
3569,3569.T,"SEIREN CO.,LTD.",Textiles and Apparels,199223000000.0,S100W270,44027000000.0,159653000000.0,115625000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22099355998052433,True,False
4776,4776.T,"Cybozu,Inc.",Information & Communication,30140000000.0,S100XUKS,33694000000.0,37430000000.0,3736000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.117916390179164,True,False
4678,4678.T,"SHUEI YOBIKO Co.,Ltd.",Services,9427264000.0,S100W706,1809123000.0,10693035000.0,8883911000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1919032924080624,True,False
5142,5142.T,Achilles Corporation,Chemicals,79504000000.0,S100W5DJ,14484000000.0,79093000000.0,64609000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.18217951298047896,True,False
2157,2157.T,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,68588765000.0,S100X7DQ,18373057000.0,69387151000.0,51014093000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2678726902284944,True,False
1384,1384.T,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",19216000000.0,S100W83V,3809000000.0,19397000000.0,15588000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1982202331390508,True,False
2209,2209.T,"IMURAYA GROUP CO.,LTD.",Foods,36677633000.0,S100VZZE,17796039000.0,51121689000.0,33325649000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4852014032639456,True,False
1828,1828.T,TANABE ENGINEERING CORPORATION,Construction,45976310000.0,S100W32Y,8727907000.0,50832166000.0,42104259000.0,direct_gross_profit,GrossProfitOnCompletedConstructionContractsCNS,NetSalesOfCompletedConstructionContractsCNS,CostOfSalesOfCompletedConstructionContractsCNS,0.1898348736555848,True,False
3932,3932.T,Akatsuki Inc.,Information & Communication,54632000000.0,S100W6VM,13698000000.0,23652000000.0,9954000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.25073217162102795,True,False
2127,2127.T,Nihon M&A Center Holdings Inc.,Services,61786402000.0,S100W1KQ,24779058000.0,44077707000.0,19298648000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.40104387369894107,True,False
3423,3423.T,S E Corporation,Metal Products,25470633000.0,S100VZ0R,6916715000.0,25887450000.0,18970735000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2715564626917596,True,False
2469,2469.T,Hibino Corporation,Services,48968000000.0,S100W2BF,21181000000.0,59473000000.0,38292000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4325477863094266,True,False
3670,3670.T,"Kyoritsu Computer & Communication Co.,Ltd.",Information & Communication,3198137000.0,S100W229,1799593000.0,4476026000.0,2676433000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.56270040964474,True,False
6176,6176.T,Brangista Inc.,Services,8791024000.0,S100XAF9,3762880000.0,5196705000.0,1433825000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.42803659732927585,True,False
7502,7502.T,"PLAZA HOLDINGS CO.,LTD.",Services,11624447000.0,S100W98P,6848048000.0,18644069000.0,11796020000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5891074216261643,True,False
7947,7947.T,FP CORPORATION,Chemicals,292226000000.0,S100W0NR,73071000000.0,235628000000.0,162556000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2500496191303991,True,False
