original_code,normalized_code,ticker_yfinance,company_name,sector,market,source_file,mapping_status
9692,9692,9692.T,COMPUTER ENGINEERING & CONSULTING LTD.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4645,4645,4645.T,"ICHISHIN HOLDINGS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3293,3293,3293.T,"AZUMA HOUSE Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
9791,9791,9791.T,BIKEN TECHNO CORPORATION,Services,Standard Market(Domestic),data/processed/scores.csv,ok
7374,7374,7374.T,Interworks Confidence Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4120,4120,4120.T,"SUGAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
8750,8750,8750.T,"Daiichi Life Group,Inc.",Insurance,Prime Market (Domestic),data/processed/scores.csv,ok
6218,6218,6218.T,ENSHU Limited,Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
4284,4284,4284.T,"SOLXYZ Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3434,3434,3434.T,ALPHA Corporation,Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
8153,8153,8153.T,"MOS FOOD SERVICES,INC.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4783,4783,4783.T,"NCD Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3836,3836,3836.T,AVANT GROUP CORPORATION,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
7844,7844,7844.T,Marvelous Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3769,3769,3769.T,"GMO Payment Gateway,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3086,3086,3086.T,"J.FRONT RETAILING Co.,Ltd.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9934,9934,9934.T,"INABA DENKISANGYO CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9470,9470,9470.T,"GAKKEN HOLDINGS CO.,LTD.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4251,4251,4251.T,KEIWA Incorporated,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
8046,8046,8046.T,"MARUFUJI SHEET PILING CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4960,4960,4960.T,"CHEMIPRO KASEI KAISHA,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
8045,8045,8045.T,"Yokohama Maruuo Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9715,9715,9715.T,transcosmos inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
3916,3916,3916.T,Digital Information Technologies Corporation,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3123,3123,3123.T,"SAIBO Co.,Ltd.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
3986,3986,3986.T,"bBreak Systems Company,Limited",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6058,6058,6058.T,VECTOR INC.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
2588,2588,2588.T,"Premium Water Holdings,Inc.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
4194,4194,4194.T,"Visional,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3167,3167,3167.T,TOKAI Holdings Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9628,9628,9628.T,"SAN HOLDINGS,INC.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
2001,2001,2001.T,NIPPN CORPORATION,Foods,Prime Market (Domestic),data/processed/scores.csv,ok
3802,3802,3802.T,"ECOMIC CO.,LTD",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9364,9364,9364.T,"Kamigumi Co.,Ltd.",Warehousing and Harbor Transportation Service,Prime Market (Domestic),data/processed/scores.csv,ok
4208,4208,4208.T,UBE Corporation,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
4046,4046,4046.T,"OSAKA SODA CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
3671,3671,3671.T,"SOFTMAX CO.,LTD",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9033,9033,9033.T,"Hiroshima Electric Railway Co.,Ltd.",Land Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
4243,4243,4243.T,"NIX,INC.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
3297,3297,3297.T,"Toubujyuhan Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7229,7229,7229.T,"YUTAKA GIKEN CO.,LTD.",Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
8944,8944,8944.T,"LAND BUSINESS  CO.,LTD.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7888,7888,7888.T,SANKO GOSEI LTD.,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7228,7228,7228.T,DAYTONA CORPORATION,Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
9722,9722,9722.T,FUJITA KANKO INC.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
7187,7187,7187.T,"J-LEASE CO.,LTD.",Other Financing Business,Prime Market (Domestic),data/processed/scores.csv,ok
9401,9401,9401.T,"TBS HOLDINGS,INC.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4060,4060,4060.T,rakumo Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
1435,1435,1435.T,robot home Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
5988,5988,5988.T,"PIOLAX,INC.",Metal Products,Prime Market (Domestic),data/processed/scores.csv,ok
2221,2221,2221.T,"IWATSUKA CONFECTIONERY CO.,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
9478,9478,9478.T,"SE Holdings and Incubations Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9243,9243,9243.T,"FT Holdings Co.,Inc.",Services,PRO Market,data/processed/scores.csv,ok
7177,7177,7177.T,"GMO Financial Holdings,Inc.",Securities and Commodities Futures,Standard Market(Domestic),data/processed/scores.csv,ok
2425,2425,2425.T,"Care Service Co.,Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8399,8399,8399.T,"Bank of The Ryukyus,Limited",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
9319,9319,9319.T,"Chuo Warehouse Co.,Ltd.",Warehousing and Harbor Transportation Service,Prime Market (Domestic),data/processed/scores.csv,ok
3091,3091,3091.T,"BRONCO BILLY Co.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2436,2436,2436.T,"KYODO PUBLIC RELATIONS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
4997,4997,4997.T,"NIHON NOHYAKU CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
3329,3329,3329.T,"TOWA FOOD SERVICE CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3633,3633,3633.T,"GMO Pepabo,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6565,6565,6565.T,"ABHOTEL CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
4694,4694,4694.T,"BML,INC.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
6279,6279,6279.T,ZUIKO CORPORATION,Machinery,Prime Market (Domestic),data/processed/scores.csv,ok
7189,7189,7189.T,"Nishi-Nippon Financial Holdings,Inc.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
4394,4394,4394.T,"eXmotion Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3733,3733,3733.T,"Software Service,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
2587,2587,2587.T,Suntory Beverage & Food Limited,Foods,Prime Market (Domestic),data/processed/scores.csv,ok
3076,3076,3076.T,Ai Holdings Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3236,3236,3236.T,"PROPERST CO.,LTD.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
2224,2224,2224.T,"COMO CO.,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
8920,8920,8920.T,"TOSHO CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8522,8522,8522.T,"The Bank of Nagoya,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
8334,8334,8334.T,"The Gunma Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
8359,8359,8359.T,"Hachijuni Nagano Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
2669,2669,2669.T,"Kanemi Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9220,9220,9220.T,"FB CARE SERVICE CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8154,8154,8154.T,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7239,7239,7239.T,"TACHI-S CO.,LTD.",Transportation Equipment,Prime Market (Domestic),data/processed/scores.csv,ok
7079,7079,7079.T,"WDB coco CO.,LTD.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
8715,8715,8715.T,"Anicom Holdings,Inc.",Insurance,Prime Market (Domestic),data/processed/scores.csv,ok
3648,3648,3648.T,AGS Corporation,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
8008,8008,8008.T,YONDOSHI HOLDINGS INC.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2379,2379,2379.T,dip Corporation,Services,Prime Market (Domestic),data/processed/scores.csv,ok
4642,4642,4642.T,"ORIGINAL ENGINEERING CONSULTANTS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
9271,9271,9271.T,"Wagokoro co.,ltd.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
8707,8707,8707.T,"IwaiCosmo Holdings,Inc.",Securities and Commodities Futures,Prime Market (Domestic),data/processed/scores.csv,ok
6078,6078,6078.T,"Value HR Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
4826,4826,4826.T,"Computer Institute of Japan, Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4996,4996,4996.T,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
3454,3454,3454.T,"First Brothers Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
1381,1381,1381.T,"AXYZ CO.,Ltd.","Fishery, Agriculture and Forestry",Standard Market(Domestic),data/processed/scores.csv,ok
2668,2668,2668.T,Tabio Corporation,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
5981,5981,5981.T,"TOKYO ROPE MFG.CO.,LTD",Metal Products,Prime Market (Domestic),data/processed/scores.csv,ok
9046,9046,9046.T,"Kobe Electric Railway Co.,Ltd.",Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
6495,6495,6495.T,"MIYAIRI VALVE MFG.CO.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
4820,4820,4820.T,"EM SYSTEMS CO.,LTD.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
9107,9107,9107.T,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
8341,8341,8341.T,"The 77 Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
9242,9242,9242.T,"Media Research Institute,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
8830,8830,8830.T,"Sumitomo Realty & Development Co.,Ltd.",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
9017,9017,9017.T,"Niigata Kotsu Co.,Ltd.",Land Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
8996,8996,8996.T,"HouseFreedom Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
4919,4919,4919.T,"Milbon Co.,Ltd.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
7849,7849,7849.T,Starts Publishing Corporation,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6776,6776,6776.T,"Tensho Electric Industries Co.,Ltd.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
3965,3965,3965.T,"Capital Asset Planning,Inc.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
2798,2798,2798.T,Y's table corporation,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7075,7075,7075.T,"QLS Holdings Co.,Ltd",Services,Growth Market(Domestic),data/processed/scores.csv,ok
9735,9735,9735.T,"SECOM CO.,LTD.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
1721,1721,1721.T,COMSYS Holdings Corporation,Construction,Prime Market (Domestic),data/processed/scores.csv,ok
6083,6083,6083.T,"ERI HOLDINGS CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
7608,7608,7608.T,"SK JAPAN CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3140,3140,3140.T,"BRUNO,Inc.",Wholesale Trade,Growth Market(Domestic),data/processed/scores.csv,ok
7167,7167,7167.T,"Mebuki Financial Group,Inc.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
2613,2613,2613.T,"J-OIL MILLS, INC.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
2993,2993,2993.T,Choei Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
6965,6965,6965.T,HAMAMATSU PHOTONICS K.K.,Electric Appliances,Prime Market (Domestic),data/processed/scores.csv,ok
7987,7987,7987.T,"NAKABAYASHI CO.,LTD.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
3405,3405,3405.T,"KURARAY CO.,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
9684,9684,9684.T,"SQUARE ENIX HOLDINGS CO.,LTD.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
8367,8367,8367.T,"The Nanto Bank,Ltd.",Banks,Prime Market (Domestic),data/processed/scores.csv,ok
6093,6093,6093.T,"Escrow Agent Japan,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8060,8060,8060.T,Canon Marketing Japan Inc.,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
2112,2112,2112.T,"Ensuiko Sugar Refining Co.,Ltd.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
6044,6044,6044.T,SANKI SERVICE CORPORATION,Services,Standard Market(Domestic),data/processed/scores.csv,ok
4816,4816,4816.T,"TOEI ANIMATION CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
3774,3774,3774.T,Internet Initiative Japan Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4076,4076,4076.T,"CNS Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3923,3923,3923.T,"RAKUS Co.,Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4809,4809,4809.T,Paraca Inc.,Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
6086,6086,6086.T,"Shin Maint Holdings Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3646,3646,3646.T,"Ekitan & Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9223,9223,9223.T,"ASNOVA Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
5237,5237,5237.T,NOZAWA CORPORATION,Glass and Ceramics Products,Standard Market(Domestic),data/processed/scores.csv,ok
7505,7505,7505.T,"FUSO DENTSU CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9037,9037,9037.T,"HAMAKYOREX CO.,LTD.",Land Transportation,Prime Market (Domestic),data/processed/scores.csv,ok
4559,4559,4559.T,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
4968,4968,4968.T,"ARAKAWA CHEMICAL INDUSTRIES,LTD.",Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
2204,2204,2204.T,"NAKAMURAYA CO.,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
6023,6023,6023.T,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
2428,2428,2428.T,WELLNET CORPORATION,Services,Standard Market(Domestic),data/processed/scores.csv,ok
4486,4486,4486.T,Unite and Grow Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3184,3184,3184.T,"International Conglomerate of Distribution for Automobile Holdings Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2540,2540,2540.T,"YOMEISHU SEIZO CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
5384,5384,5384.T,FUJIMI INCORPORATED,Glass and Ceramics Products,Prime Market (Domestic),data/processed/scores.csv,ok
9416,9416,9416.T,VISION INC.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
6098,6098,6098.T,"Recruit Holdings Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
6189,6189,6189.T,Global Kids Company Corp.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
2139,2139,2139.T,"CHUCO CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
8002,8002,8002.T,Marubeni Corporation,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
1965,1965,1965.T,TECHNO RYOWA LTD.,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
2464,2464,2464.T,"Aoba-BBT,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
9621,9621,9621.T,"CTI Engineering Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
4396,4396,4396.T,System Support Holdings Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
6088,6088,6088.T,SIGMAXYZ Holdings Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
3021,3021,3021.T,"Pacific Net Co.,Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
3569,3569,3569.T,"SEIREN CO.,LTD.",Textiles and Apparels,Prime Market (Domestic),data/processed/scores.csv,ok
4776,4776,4776.T,"Cybozu,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
4678,4678,4678.T,"SHUEI YOBIKO Co.,Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
9160,9160,9160.T,"ON THE PAGE,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
5142,5142,5142.T,Achilles Corporation,Chemicals,Prime Market (Domestic),data/processed/scores.csv,ok
2157,2157,2157.T,"KOSHIDAKA HOLDINGS Co.,LTD.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
1384,1384,1384.T,"Hokuryo Co.,Ltd.","Fishery, Agriculture and Forestry",Standard Market(Domestic),data/processed/scores.csv,ok
2209,2209,2209.T,"IMURAYA GROUP CO.,LTD.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
1828,1828,1828.T,TANABE ENGINEERING CORPORATION,Construction,Standard Market(Domestic),data/processed/scores.csv,ok
3932,3932,3932.T,Akatsuki Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
2127,2127,2127.T,Nihon M&A Center Holdings Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
3423,3423,3423.T,S E Corporation,Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
