rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
384,9039,9039.T,"Sakai Moving Service Co.,Ltd.",Land Transportation,0.9061404209260724,0.8272790495961821,0.0755323007261514,0.3653583161733499,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.007756657058195,281207035.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
385,6413,6413.T,RISO KAGAKU CORPORATION,Machinery,0.9060938577755095,1.0561911477762052,0.0796292371242747,0.5289446750120907,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.018778972507449,121976801.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
386,2331,2331.T,"ALSOK CO.,LTD.",Services,0.9059012840139454,0.7191585534279001,0.0554784920232172,0.2287797736555777,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0239323556992639,1541879085.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
387,6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,0.90589086043622,0.7103285180629278,0.0972913819087009,0.436822480699688,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0575418262934674,196985018.33333337,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
388,4685,4685.T,"Ryoyu Systems Co.,Ltd.",Information & Communication,0.905883075351008,1.1139972420802993,0.1908495081944948,0.3055325629904314,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0185165702261967,124852345.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
389,7906,7906.T,"YONEX CO.,LTD.",Other Products,0.9058690308542072,0.3390196141085437,0.0567474279888714,0.4976026298909557,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0117817638785184,1171481036.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
390,4045,4045.T,"TOAGOSEI CO.,LTD.",Chemicals,0.9058581435575346,1.1581502909381718,0.0688634541160955,0.1630307327787482,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0333400925721842,566131817.5,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
391,1873,1873.T,"NIHON HOUSE HOLDINGS CO.,LTD.",Construction,0.9057736472691263,1.905881612423424,0.1151435897660377,0.3467544107934711,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0494989371393865,42986025.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
392,7483,7483.T,"DOSHISHA CO.,LTD.",Wholesale Trade,0.9056660718341192,0.8718048510277522,0.0633052301646122,0.3132090999941214,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0096499924304209,324433966.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
393,6703,6703.T,"Oki Electric Industry Company,Limited",Electric Appliances,0.905564984863358,0.4843886872987587,0.0456620547860828,0.275841008358376,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0611771361180491,2528427016.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
394,3415,3415.T,"TOKYO BASE Co.,Ltd.",Retail Trade,0.9055273000904132,0.4210557591098051,0.0810597342943176,0.8277851884010525,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0058645232288823,364052646.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
395,4985,4985.T,Earth Corporation,Chemicals,0.9054330649371308,0.8010279487510025,0.0550934587460555,0.429840908306588,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.031148247462172,260027616.66666663,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
396,3636,3636.T,"Mitsubishi Research Institute,Inc.",Information & Communication,0.9054285246867536,1.0719534911394109,0.0952089097617859,0.2238048142293105,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0064621525486472,318351941.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
397,7241,7241.T,"FUTABA INDUSTRIAL CO.,LTD.",Transportation Equipment,0.9053257017308948,1.3958434974228775,0.146571217084156,0.1317790415232481,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0339818908519557,282187703.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
398,8153,8153.T,"MOS FOOD SERVICES,INC.",Wholesale Trade,0.9053225096914176,0.4936714746909973,0.0287791768277875,0.5640265091342335,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0521439667596249,552478033.3333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
399,6637,6637.T,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances,0.905186761720284,1.185451137419454,0.1026022607123083,0.1971703954098794,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0492719708391692,221875950.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
400,3099,3099.T,Isetan Mitsukoshi Holdings Ltd.,Retail Trade,0.9051344151446036,0.5138095274290073,0.0450113229901167,0.2426608870246221,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0262023958615187,5978154790.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
401,7246,7246.T,"PRESS KOGYO CO.,LTD.",Transportation Equipment,0.9050780370384104,1.5491265918287067,0.0900207073388744,0.1302461519791266,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0574984724240448,279517793.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
402,4031,4031.T,Katakura & Co-op Agri Corporation,Chemicals,0.9050040185789416,2.3720884836360687,0.034788643170862,0.1240268295604264,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0040105327121733,452161521.6666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
403,3399,3399.T,Maruchiyo Yamaokaya Corporation,Retail Trade,0.9049878414987936,0.1635189630028548,0.0595360156043138,1.63386860885885,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0889867786234683,534956868.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
404,3355,3355.T,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade,0.9049154086841996,1.579664324670686,0.1265083898500015,0.2985063703211755,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0030678511135472,77897028.33333333,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
405,6644,6644.T,"Osaki Electric Co.,Ltd.",Electric Appliances,0.9048390783346644,0.8760069513067674,0.0596607989507505,0.2332235631211883,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0262548813687204,601225355.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
406,8130,8130.T,Sangetsu Corporation,Wholesale Trade,0.904688102744249,0.673169506622253,0.0744574071316041,0.3027727347747153,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0336872810957576,537035846.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
407,5253,5253.T,COVER Corporation,Information & Communication,0.9046282627076953,0.1580779345447339,0.051853144399255,0.6595583787053841,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0098255428253814,2215731995.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
408,2875,2875.T,"TOYO SUISAN KAISHA,LTD.",Foods,0.9044213473495488,0.4686890883061121,0.0600705972888142,0.2543102434039578,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0266044124558737,3969695666.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
409,6140,6140.T,"Asahi Diamond Industrial Co.,Ltd.",Machinery,0.9044071042412442,0.8993332432533712,0.0377392078044636,0.1480268758758889,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0412240768841679,2903384098.3333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
