rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,robust_zscore_score,robust_zscore_rank
28,8276,8276.T,"HEIWADO CO.,LTD.",Retail Trade,0.962786844831248,0.3971010541931849,0.26869486504197543,0.48452626895315537,0.8333333333333334,0.5113017442762742,1.0,0.5803184820069879,0.0,0.0,0.0,0.0,1.6011494901321344,0.0771611023118606,0.4902917640247307,0.8333333333333334,-0.0244148751862063,328742838.3333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,123637425000.0,pass,0.8022319611277059,609
2660,9048,9048.T,"Nagoya Railroad Co., Ltd.",Land Transportation,0.5932598729210857,0.3500432039810011,0.37391124511238566,0.5,0.8333333333333334,0.5228312230216788,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.4152900765177812,0.1071682954164074,,0.8333333333333334,-0.0297923813448067,1709724983.3333333,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,352091071836.0,pass,0.8021428767723253,610
302,6250,6250.T,YAMABIKO CORPORATION,Machinery,0.9135383327322228,0.19123710431267435,0.33084173924926946,0.35958355885997145,0.5,0.386195134439194,1.0,0.7567230563241653,0.0,0.0,0.0,0.0,0.7880704217810706,0.0948850845847187,0.344156955303142,0.5,0.0339365542007169,428673725.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,152226243600.0,pass,0.8019113327492787,611
1178,4449,4449.T,giftee Inc.,Information & Communication,0.8593414012541594,0.06579533467038626,0.14886241786923451,0.2647088997639683,1.0,0.9386274628872158,1.0,0.8485266092368314,0.0,0.0,0.0,0.0,0.2926263323605543,0.0429854788956537,0.2331901758153268,1.0,-0.2237254194269481,480679238.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,34453495414.0,pass,0.8011894717552529,612
517,6908,6908.T,"IRISO ELECTRONICS CO.,LTD.",Electric Appliances,0.8981414586638211,0.25223128967271213,0.19734849254221215,0.21712544280604393,0.8333333333333334,0.6234482888467361,1.0,0.7799717831363694,0.0,0.0,0.0,0.0,1.028972704264997,0.056813468459825,0.1775358733300346,0.8333333333333334,-0.0767215533466372,441843825.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,69191339775.0,pass,0.8007386005305133,613
885,2317,2317.T,Systena Corporation,Information & Communication,0.8747838324855182,0.059045442327775303,0.19675479991983555,0.4118409876739581,0.8333333333333334,0.4386504072393297,1.0,0.8103430572643635,0.0,0.0,0.0,0.0,0.2659669965196478,0.056644150249557,0.4052780031683474,0.8333333333333334,0.0094706994328922,459048755.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,149706544500.0,pass,0.8001361653559145,614
2713,3993,3993.T,PKSHA Technology Inc.,Information & Communication,0.5524131316414704,0.07789519495661695,0.1220950899658667,0.29147062802062235,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.3404158707154573,0.0353515688832433,0.264491081942051,0.5,,1150146888.3333333,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,91811427400.0,pass,0.7993688828887444,615
175,5408,5408.T,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,0.9272913070211248,0.8020631554481689,0.5965085328704349,0.19190773175284043,0.6666666666666665,0.482457533141006,1.0,0.42215955354161083,0.0,0.0,0.0,0.0,3.2005854681020858,0.1706519449568521,0.1480408721538337,0.6666666666666666,-0.0109615416535263,239147871.66666663,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,33372019296.0,pass,0.7991335605503916,616
470,9416,9416.T,VISION INC.,Information & Communication,0.9002952371883589,0.09553520287513746,0.30356731350401456,0.6796443026826692,0.5,0.3903823449141962,1.0,0.6570813997287052,0.0,0.0,0.0,0.0,0.4100867441851492,0.087106552766709,0.7185046506823775,0.5,0.0319835821181191,372228028.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,51914131100.0,pass,0.7981434987538585,617
51,6648,6648.T,KAWADEN CORPORATION,Electric Appliances,0.9527293395438796,0.8029040342155828,1.0,0.3349254397881518,0.6666666666666665,0.420832855304902,1.0,0.2870602242551791,0.0,0.0,0.0,0.0,3.203906598028923,0.3544637115342725,0.3153164610373536,0.6666666666666666,0.0177810487014362,162615866.66666666,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Standard Market(Domestic),False,False,False,5538332800.0,pass,0.7979363540967055,618
272,3167,3167.T,TOKAI Holdings Corporation,Wholesale Trade,0.9165609596534836,0.1616742234458818,0.22717741430013802,0.4449653735131826,1.0,0.6282674963317293,1.0,0.707197253953668,0.0,0.0,0.0,0.0,0.6713090381250351,0.0653205299524511,0.4440207660316227,1.0,-0.0789692974556632,400618005.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,142788186299.0,pass,0.7978632439779277,619
853,1835,1835.T,"TOTETSU KOGYO CO.,LTD.",Construction,0.8768035127313203,0.2093162013991425,0.2895945902582218,0.18177925572978593,0.8333333333333334,0.3666251407275024,1.0,0.8083276150791175,0.0,0.0,0.0,0.0,0.8594755192943851,0.0831216009526254,0.136194459464639,0.8333333333333334,0.0430642662189499,457907033.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,140524483000.0,pass,0.7978569379117284,620
210,5851,5851.T,RYOBI LIMITED,Nonferrous Metals,0.9220942899153168,0.5484363220319411,0.4741233238452033,0.16197839015710494,1.0,0.47280327876663764,1.0,0.5832534776145601,0.0,0.0,0.0,0.0,2.1988623905909805,0.1357482864399665,0.1130350794509708,1.0,-0.0064586657212078,330405475.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,86203666410.0,pass,0.7976458085378006,621
56,6440,6440.T,JUKI CORPORATION,Machinery,0.9500116241923288,0.49075878478547896,0.8741262022551989,0.2509027540622346,1.0,0.582451068233868,1.0,0.4989636813928967,0.0,0.0,0.0,0.0,1.971059522355152,0.2498271362045276,0.2170423072457999,1.0,-0.0575998904163797,282656406.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,16583466724.0,pass,0.7974760397235626,622
131,8214,8214.T,AOKI Holdings Inc.,Retail Trade,0.9337019595849996,0.25833211589282357,0.24684846230910218,0.3614540320046619,1.0,0.570080426481591,1.0,0.6881990341115155,0.0,0.0,0.0,0.0,1.0530684922944171,0.0709306159084476,0.3463446878648444,1.0,-0.0518300543572063,389855761.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,134976975420.0,pass,0.7972469809189981,623
906,4384,4384.T,RAKSUL INC.,Information & Communication,0.8739764963188169,0.03459737136006502,0.08952458371507342,0.483842366789037,1.0,0.5629442022124816,1.0,0.7813620152570878,0.0,0.0,0.0,0.0,0.1694070365220646,0.0260626210033945,0.4894918621187837,1.0,-0.0485016220140196,442631373.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,109505486790.0,pass,0.7959775046675114,624
2651,9502,9502.T,"Chubu Electric Power Company,Incorporated",Electric Power and Gas,0.598372691994219,0.3294853242075211,0.3403809358303836,0.5,0.6666666666666665,0.4800924478856146,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.3340947932095752,0.0976056164418323,,0.6666666666666666,-0.0098584336286686,8361451579.166667,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,2142673829888.0,pass,0.7958357456569749,625
1128,1946,1946.T,TOENEC CORPORATION,Construction,0.8624764928664854,0.1697654233001841,0.19235466187346875,0.17676410241123475,1.0,0.5164253024371904,1.0,0.8232549349177187,0.0,0.0,0.0,0.0,0.7032659943730662,0.0553892525619951,0.1303286632899817,1.0,-0.0268045726020809,466363165.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,194351783100.0,pass,0.7948253112052669,626
2630,2590,2590.T,"DyDo GROUP HOLDINGS,INC.",Foods,0.6155324826800059,0.19257117619812858,0.5,0.6377323498683696,0.5,0.9854944044541997,1.0,0.6646109584905232,0.0,0.0,0.0,0.1666666666666666,0.7933394644005679,,0.6694838218313146,0.5,-0.2455848002781137,376493425.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,81799788000.0,pass,0.794018014513554,627
195,6209,6209.T,NPR-RIKEN CORPORATION,Machinery,0.9239891567583788,0.36685923298494055,0.30851587697986393,0.2245558405313302,0.8333333333333334,0.539665465532963,1.0,0.670966386025957,0.0,0.0,0.0,0.0,1.4817065676218504,0.0885178586841959,0.1862265744481727,0.8333333333333334,-0.0376441016852327,380093691.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,104385715350.0,pass,0.7937586255232922,628
94,9842,9842.T,ARCLANDS CORPORATION,Retail Trade,0.9424661989999432,0.2899237676726736,0.2423194006293015,0.4259012098976376,0.8333333333333334,0.5537527936630096,1.0,0.6347643242936204,0.0,0.0,0.0,0.0,1.1778426978400742,0.0696389498359479,0.4217230433288178,0.8333333333333334,-0.0442146236880373,359585696.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,116788090848.0,pass,0.7937522558789724,629
108,8173,8173.T,Joshin Corporation,Retail Trade,0.9386969508869888,0.31793486559068984,0.14520277093761616,0.4230301126258004,0.8333333333333334,0.5726335932137365,1.0,0.6353612548003973,0.0,0.0,0.0,0.0,1.2884751685173856,0.0419417656249819,0.4183649662523075,0.8333333333333334,-0.053020886148411,359923850.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,81231678000.0,pass,0.7935758783114077,630
1157,6929,6929.T,"NIPPON CERAMIC CO.,LTD.",Electric Appliances,0.8607412684697823,0.14209132825806722,0.3004012964950272,0.1953599516774099,0.6666666666666665,0.37020884414848343,1.0,0.823916044603935,0.0,0.0,0.0,0.0,0.5939645483094717,0.0862036203174327,0.1520786387267339,0.6666666666666666,0.0413927780586891,466737675.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,84242401575.0,pass,0.7931041256075956,631
1031,1882,1882.T,TOA ROAD CORPORATION,Construction,0.8676541897026882,0.198251803241791,0.2125283630574936,0.19244099708302512,0.6666666666666665,0.31834556257783175,1.0,0.8117364550950422,0.0,0.0,0.0,0.0,0.815775636187769,0.0611426927265147,0.1486645870305662,0.6666666666666666,0.0655825200418264,459838096.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,69787570840.0,pass,0.7929597709853844,632
454,9743,9743.T,"TANSEISHA CO.,LTD.",Services,0.9013680169878168,0.1362996034185963,0.31675603606812636,0.3937806153104659,0.8333333333333334,0.37152425923947796,1.0,0.7294731722171572,0.0,0.0,0.0,0.0,0.5710895853091209,0.0908679114498224,0.3841543292956483,0.8333333333333334,0.040779250516886,413237021.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,65952874941.0,pass,0.7927656782587154,633
95,2734,2734.T,SALA CORPORATION,Retail Trade,0.9419791661625012,0.3615990975644715,0.32793884242261556,0.30117390389599513,0.6666666666666665,0.5613403071366221,1.0,0.6358356964570044,0.0,0.0,0.0,0.0,1.4609311671228422,0.0940571927148246,0.2758401743617917,0.6666666666666666,-0.0477535434721669,360192615.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,64046138590.0,pass,0.7927084565300536,634
2710,5076,5076.T,INFRONEER Holdings Inc.,Construction,0.5579347830205285,0.14355347038198737,0.055242408694293296,0.1981323658276007,0.16666666666666666,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.5997394164036857,0.0162855136252086,0.1553212945906334,0.1666666666666666,,4740891821.666667,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,611770695680.0,pass,0.792678771721344,635
870,6027,6027.T,"Bengo4.com,Inc.",Services,0.8758410323354924,0.017277178530613817,0.06647104383727664,0.8852072193965576,1.0,0.5226958879979541,1.0,0.6050191899367966,0.0,0.0,0.0,0.0,0.1009993028824206,0.0194878650348515,0.9589340242075058,1.0,-0.0297292592436584,342735466.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,53851460800.0,pass,0.7925409285889617,636
2602,3222,3222.T,United Super Markets Holdings Inc.,Retail Trade,0.6384918716394369,0.2949552045204077,0.5,0.7172203557627417,0.5,0.62099521011242,1.0,0.588238747043272,0.0,0.0,0.0,0.1666666666666666,1.1977148317760906,,0.7624541482182743,0.5,-0.0755774039629043,333229565.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,167544890216.0,pass,0.7923898320754421,637
2655,9021,9021.T,West Japan Railway Company,Land Transportation,0.5957383238260138,0.2733871028789794,0.3595516476522495,0.5,1.0,0.5516758816454687,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.1125295820085022,0.1030730089828548,,1.0,-0.0432459235922373,7252673430.833333,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,1150679515136.0,pass,0.7923829644314213,638
270,7545,7545.T,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,0.9166033028741024,0.21074596554305874,0.2082160539767821,0.41053380495550823,0.5,0.5090253267922448,1.0,0.6984804598091797,0.0,0.0,0.0,0.0,0.8651225075056379,0.0599128434271489,0.4037491032718879,0.5,-0.0233531230194145,395680055.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,116085293272.0,pass,0.7922348183530082,639
1475,1948,1948.T,"The Kodensha,Co.,Ltd.",Construction,0.8425866364569488,0.047141028259145394,0.09584699378833575,0.2745275034377157,0.8333333333333334,0.3499284368722668,1.0,0.8686588681774583,0.0,0.0,0.0,0.0,0.2189493914178073,0.0278657412003406,0.2446741573033707,0.8333333333333334,0.0508518366540524,492083900.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,100087056000.0,pass,0.7918904754675133,640
529,3856,3856.T,Abalance Corporation,Electric Appliances,0.8974399147293446,1.0,1.0,0.13674126638397585,0.33333333333333326,0.2656155114276141,1.0,0.26090371340735824,0.0,0.0,0.0,0.0,4.464025264620378,0.307366546440242,0.0835173728755435,0.3333333333333333,0.0901765351803361,147798545.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,9708278388.0,pass,0.79187011000387,641
67,8218,8218.T,"KOMERI CO.,LTD.",Retail Trade,0.947410814930544,0.3732488769577954,0.29243554497352964,0.3531908362745237,0.6666666666666665,0.5120317702040567,1.0,0.6101490964169627,0.0,0.0,0.0,0.0,1.5069430685806602,0.0839318272376056,0.3366799341024825,0.6666666666666666,-0.024755369237089,345641491.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,163454084720.0,pass,0.7913888037241155,642
334,8897,8897.T,"MIRARTH HOLDINGS,Inc.",Real Estate,0.9106324734644444,0.3909032093834322,0.5129654190360973,0.1624478254512614,0.5,0.4564129854448895,1.0,0.6549629689959082,0.0,0.0,0.0,0.0,1.576670518040988,0.1468258605800231,0.1135841377903293,0.5,0.0011859906613799,371027965.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,56515929600.0,pass,0.7912515501258273,643
746,5461,5461.T,"Chubu Steel Plate Co.,Ltd.",Iron and Steel,0.8838920414546211,0.3271107082747296,0.1067141084300984,0.13781653710302103,0.6666666666666665,0.9343854109986249,1.0,0.7360593847160822,0.0,0.0,0.0,0.0,1.3247160238259783,0.0309649887445576,0.0847750251285993,0.6666666666666666,-0.2217468685609697,416968025.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,57387393700.0,pass,0.7909366556681571,644
2699,9031,9031.T,"Nishi-Nippon Railroad Co.,Ltd.",Land Transportation,0.5632241141391453,0.2940271465768947,0.3498408041956979,0.5,0.6666666666666665,0.4422000253579187,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.1940493794784672,0.1003035242827181,,0.6666666666666666,0.0078151091226191,661271084.1666666,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,214429155444.0,pass,0.7906395695928536,645
